location_key,date,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
US_MD,2022-09-03,0.0,0.0,,,1225805.0,15199.0,,
US_MD,2022-09-04,0.0,0.0,,,1225805.0,15199.0,,
US_MD,2022-09-05,0.0,0.0,,,1225805.0,15199.0,,
US_MD,2022-09-06,1161.0,7.0,,,1226966.0,15206.0,,
US_MD,2022-09-07,2898.0,21.0,,,1229864.0,15227.0,,
US_MD,2022-09-08,890.0,7.0,,,1230754.0,15234.0,,
US_MD,2022-09-09,1339.0,13.0,,,1232093.0,15247.0,,
US_MD,2022-09-10,0.0,0.0,,,1232093.0,15247.0,,
US_MD,2022-09-11,0.0,0.0,,,1232093.0,15247.0,,
US_MD,2022-09-12,1266.0,10.0,,,1233359.0,15257.0,,
US_MD,2022-09-13,2197.0,17.0,,,1235556.0,15274.0,,
US_MD,2022-09-14,1014.0,11.0,,,1236570.0,15285.0,,
US_MD,2022-09-15,1230.0,9.0,,,1237800.0,15294.0,,
US_ME,2020-03-12,1.0,0.0,,23.0,1.0,0.0,,66.0
US_ME,2020-03-13,2.0,0.0,,70.0,3.0,0.0,,136.0
US_ME,2020-03-14,0.0,0.0,,83.0,3.0,0.0,,219.0
US_ME,2020-03-15,0.0,0.0,,296.0,3.0,0.0,,515.0
US_ME,2020-03-16,14.0,0.0,,235.0,17.0,0.0,,750.0
US_ME,2020-03-17,15.0,0.0,,415.0,32.0,0.0,,1165.0
US_ME,2020-03-18,11.0,0.0,,494.0,43.0,0.0,,1659.0
US_ME,2020-03-19,10.0,0.0,,349.0,53.0,0.0,,2008.0
US_ME,2020-03-20,4.0,0.0,,202.0,57.0,0.0,,2210.0
US_ME,2020-03-21,16.0,0.0,,355.0,73.0,0.0,,2565.0
US_ME,2020-03-22,16.0,0.0,,397.0,89.0,0.0,,2962.0
US_ME,2020-03-23,18.0,0.0,,297.0,107.0,0.0,,3259.0
US_ME,2020-03-24,18.0,0.0,,347.0,125.0,0.0,,3606.0
US_ME,2020-03-25,24.0,0.0,,357.0,149.0,0.0,7.0,3963.0
US_ME,2020-03-26,6.0,0.0,9.0,484.0,155.0,0.0,16.0,4447.0
US_ME,2020-03-27,13.0,1.0,8.0,696.0,168.0,1.0,24.0,5143.0
US_ME,2020-03-28,43.0,0.0,12.0,938.0,211.0,1.0,36.0,6081.0
US_ME,2020-03-29,42.0,2.0,5.0,1236.0,253.0,3.0,41.0,7317.0
US_ME,2020-03-30,22.0,0.0,0.0,695.0,275.0,3.0,41.0,8012.0
US_ME,2020-03-31,28.0,2.0,27.0,631.0,303.0,5.0,68.0,8643.0
US_ME,2020-04-01,41.0,2.0,12.0,560.0,344.0,7.0,80.0,9203.0
US_ME,2020-04-02,32.0,0.0,14.0,903.0,376.0,7.0,94.0,10106.0
US_ME,2020-04-03,56.0,2.0,19.0,720.0,432.0,9.0,113.0,10826.0
US_ME,2020-04-04,24.0,1.0,27.0,601.0,456.0,10.0,140.0,11427.0
US_ME,2020-04-05,14.0,0.0,16.0,372.0,470.0,10.0,156.0,11799.0
US_ME,2020-04-06,29.0,0.0,2.0,494.0,499.0,10.0,158.0,12293.0
US_ME,2020-04-07,20.0,2.0,18.0,951.0,519.0,12.0,176.0,13244.0
US_ME,2020-04-08,18.0,2.0,11.0,706.0,537.0,14.0,187.0,13950.0
US_ME,2020-04-09,23.0,2.0,15.0,480.0,560.0,16.0,202.0,14430.0
US_ME,2020-04-10,26.0,1.0,44.0,489.0,586.0,17.0,246.0,14919.0
US_ME,2020-04-11,30.0,2.0,10.0,583.0,616.0,19.0,256.0,15502.0
US_ME,2020-04-12,17.0,0.0,10.0,435.0,633.0,19.0,266.0,15937.0
US_ME,2020-04-13,65.0,0.0,7.0,320.0,698.0,19.0,273.0,16257.0
US_ME,2020-04-14,36.0,1.0,19.0,514.0,734.0,20.0,292.0,16771.0
US_ME,2020-04-15,36.0,4.0,13.0,547.0,770.0,24.0,305.0,17318.0
US_ME,2020-04-16,26.0,3.0,28.0,661.0,796.0,27.0,333.0,17979.0
US_ME,2020-04-17,31.0,2.0,19.0,731.0,827.0,29.0,352.0,18710.0
US_ME,2020-04-18,20.0,3.0,30.0,591.0,847.0,32.0,382.0,19301.0
US_ME,2020-04-19,20.0,2.0,11.0,517.0,867.0,34.0,393.0,19818.0
US_ME,2020-04-20,8.0,1.0,21.0,497.0,875.0,35.0,414.0,20315.0
US_ME,2020-04-21,13.0,1.0,29.0,372.0,888.0,36.0,443.0,20687.0
US_ME,2020-04-22,19.0,3.0,12.0,509.0,907.0,39.0,455.0,21196.0
US_ME,2020-04-23,30.0,5.0,30.0,634.0,937.0,44.0,485.0,21830.0
US_ME,2020-04-24,28.0,3.0,14.0,632.0,965.0,47.0,499.0,22462.0
US_ME,2020-04-25,25.0,3.0,20.0,498.0,990.0,50.0,519.0,22960.0
US_ME,2020-04-26,25.0,0.0,13.0,409.0,1015.0,50.0,532.0,23369.0
US_ME,2020-04-27,8.0,1.0,17.0,421.0,1023.0,51.0,549.0,23790.0
US_ME,2020-04-28,17.0,0.0,36.0,459.0,1040.0,51.0,585.0,24249.0
US_ME,2020-04-29,16.0,1.0,30.0,602.0,1056.0,52.0,615.0,24851.0
US_ME,2020-04-30,39.0,1.0,16.0,611.0,1095.0,53.0,631.0,25462.0
US_ME,2020-05-01,28.0,2.0,26.0,542.0,1123.0,55.0,657.0,26004.0
US_ME,2020-05-02,29.0,1.0,32.0,391.0,1152.0,56.0,689.0,26395.0
US_ME,2020-05-03,33.0,1.0,17.0,462.0,1185.0,57.0,706.0,26857.0
US_ME,2020-05-04,20.0,0.0,14.0,327.0,1205.0,57.0,720.0,27184.0
US_ME,2020-05-05,21.0,4.0,21.0,306.0,1226.0,61.0,741.0,27490.0
US_ME,2020-05-06,28.0,1.0,25.0,651.0,1254.0,62.0,766.0,28141.0
US_ME,2020-05-07,76.0,0.0,21.0,754.0,1330.0,62.0,787.0,28895.0
US_ME,2020-05-08,44.0,1.0,49.0,725.0,1374.0,63.0,836.0,29620.0
US_ME,2020-05-09,34.0,1.0,21.0,602.0,1408.0,64.0,857.0,30222.0
US_ME,2020-05-10,28.0,0.0,4.0,589.0,1436.0,64.0,861.0,30811.0
US_ME,2020-05-11,26.0,1.0,11.0,337.0,1462.0,65.0,872.0,31148.0
US_ME,2020-05-12,15.0,0.0,41.0,388.0,1477.0,65.0,913.0,31536.0
US_ME,2020-05-13,38.0,1.0,30.0,781.0,1515.0,66.0,943.0,32317.0
US_ME,2020-05-14,50.0,3.0,15.0,1007.0,1565.0,69.0,958.0,33324.0
US_ME,2020-05-15,38.0,0.0,35.0,938.0,1603.0,69.0,993.0,34262.0
US_ME,2020-05-16,45.0,1.0,19.0,854.0,1648.0,70.0,1012.0,35116.0
US_ME,2020-05-17,39.0,0.0,16.0,786.0,1687.0,70.0,1028.0,35902.0
US_ME,2020-05-18,26.0,1.0,25.0,639.0,1713.0,71.0,1053.0,36541.0
US_ME,2020-05-19,28.0,2.0,35.0,836.0,1741.0,73.0,1088.0,37377.0
US_ME,2020-05-20,78.0,0.0,12.0,1262.0,1819.0,73.0,1100.0,38639.0
US_ME,2020-05-21,58.0,0.0,45.0,1087.0,1877.0,73.0,1145.0,39726.0
US_ME,2020-05-22,71.0,2.0,47.0,1239.0,1948.0,75.0,1192.0,40965.0
US_ME,2020-05-23,65.0,2.0,40.0,2070.0,2013.0,77.0,1232.0,43035.0
US_ME,2020-05-24,42.0,1.0,31.0,1428.0,2055.0,78.0,1263.0,44463.0
US_ME,2020-05-25,19.0,0.0,27.0,681.0,2074.0,78.0,1290.0,45144.0
US_ME,2020-05-26,35.0,1.0,28.0,872.0,2109.0,79.0,1318.0,46016.0
US_ME,2020-05-27,28.0,2.0,39.0,904.0,2137.0,81.0,1357.0,46920.0
US_ME,2020-05-28,52.0,3.0,45.0,1213.0,2189.0,84.0,1402.0,48133.0
US_ME,2020-05-29,37.0,1.0,56.0,1420.0,2226.0,85.0,1458.0,49553.0
US_ME,2020-05-30,56.0,4.0,47.0,1256.0,2282.0,89.0,1505.0,50809.0
US_ME,2020-05-31,43.0,0.0,47.0,1416.0,2325.0,89.0,1552.0,52225.0
US_ME,2020-06-01,24.0,0.0,34.0,1225.0,2349.0,89.0,1586.0,53450.0
US_ME,2020-06-02,28.0,5.0,60.0,749.0,2377.0,94.0,1646.0,54199.0
US_ME,2020-06-03,41.0,1.0,53.0,1683.0,2418.0,95.0,1699.0,55882.0
US_ME,2020-06-04,28.0,0.0,40.0,1542.0,2446.0,95.0,1739.0,57424.0
US_ME,2020-06-05,36.0,3.0,58.0,1401.0,2482.0,98.0,1797.0,58825.0
US_ME,2020-06-06,42.0,0.0,48.0,1407.0,2524.0,98.0,1845.0,60232.0
US_ME,2020-06-07,46.0,1.0,19.0,1523.0,2570.0,99.0,1864.0,61755.0
US_ME,2020-06-08,18.0,0.0,27.0,1171.0,2588.0,99.0,1891.0,62926.0
US_ME,2020-06-09,18.0,1.0,101.0,781.0,2606.0,100.0,1992.0,63707.0
US_ME,2020-06-10,31.0,0.0,31.0,1527.0,2637.0,100.0,2023.0,65234.0
US_ME,2020-06-11,30.0,0.0,39.0,1503.0,2667.0,100.0,2062.0,66737.0
US_ME,2020-06-12,54.0,0.0,43.0,1419.0,2721.0,100.0,2105.0,68156.0
US_ME,2020-06-13,36.0,0.0,47.0,1462.0,2757.0,100.0,2152.0,69618.0
US_ME,2020-06-14,36.0,0.0,21.0,1494.0,2793.0,100.0,2173.0,71112.0
US_ME,2020-06-15,17.0,1.0,16.0,1092.0,2810.0,101.0,2189.0,72204.0
US_ME,2020-06-16,9.0,0.0,44.0,1347.0,2819.0,101.0,2233.0,73551.0
US_ME,2020-06-17,17.0,1.0,42.0,1669.0,2836.0,102.0,2275.0,75220.0
US_ME,2020-06-18,42.0,0.0,25.0,1573.0,2878.0,102.0,2300.0,76793.0
US_ME,2020-06-19,35.0,0.0,23.0,1538.0,2913.0,102.0,2323.0,78331.0
US_ME,2020-06-20,25.0,0.0,57.0,1305.0,2938.0,102.0,2380.0,79636.0
US_ME,2020-06-21,19.0,0.0,11.0,1400.0,2957.0,102.0,2391.0,81036.0
US_ME,2020-06-22,14.0,0.0,18.0,1251.0,2971.0,102.0,2409.0,82287.0
US_ME,2020-06-23,23.0,0.0,34.0,992.0,2994.0,102.0,2443.0,83279.0
US_ME,2020-06-24,23.0,1.0,47.0,1867.0,3017.0,103.0,2490.0,85146.0
US_ME,2020-06-25,53.0,0.0,22.0,2398.0,3070.0,103.0,2512.0,87544.0
US_ME,2020-06-26,32.0,0.0,30.0,2211.0,3102.0,103.0,2542.0,89755.0
US_ME,2020-06-27,52.0,1.0,24.0,2052.0,3154.0,104.0,2566.0,91807.0
US_ME,2020-06-28,37.0,0.0,11.0,1523.0,3191.0,104.0,2577.0,93330.0
US_ME,2020-06-29,28.0,1.0,46.0,1238.0,3219.0,105.0,2623.0,94568.0
US_ME,2020-06-30,34.0,0.0,23.0,1426.0,3253.0,105.0,2646.0,95994.0
US_ME,2020-07-01,41.0,0.0,25.0,2236.0,3294.0,105.0,2671.0,98230.0
US_ME,2020-07-02,34.0,0.0,27.0,2218.0,3328.0,105.0,2698.0,100448.0
US_ME,2020-07-03,45.0,0.0,33.0,2563.0,3373.0,105.0,2731.0,103011.0
US_ME,2020-07-04,24.0,2.0,20.0,2417.0,3397.0,107.0,2751.0,105428.0
US_ME,2020-07-05,18.0,2.0,21.0,1949.0,3415.0,109.0,2772.0,107377.0
US_ME,2020-07-06,8.0,0.0,15.0,1571.0,3423.0,109.0,2787.0,108948.0
US_ME,2020-07-07,17.0,1.0,29.0,1343.0,3440.0,110.0,2816.0,110291.0
US_ME,2020-07-08,20.0,0.0,40.0,1991.0,3460.0,110.0,2856.0,112282.0
US_ME,2020-07-09,26.0,1.0,45.0,2721.0,3486.0,111.0,2901.0,115003.0
US_ME,2020-07-10,13.0,0.0,30.0,2561.0,3499.0,111.0,2931.0,117564.0
US_ME,2020-07-11,21.0,1.0,41.0,1532.0,3520.0,112.0,2972.0,119096.0
US_ME,2020-07-12,19.0,2.0,22.0,2376.0,3539.0,114.0,2994.0,121472.0
US_ME,2020-07-13,19.0,0.0,14.0,1609.0,3558.0,114.0,3008.0,123081.0
US_ME,2020-07-14,8.0,0.0,54.0,1488.0,3566.0,114.0,3062.0,124569.0
US_ME,2020-07-15,12.0,0.0,17.0,2418.0,3578.0,114.0,3079.0,126987.0
US_ME,2020-07-16,20.0,0.0,15.0,2449.0,3598.0,114.0,3094.0,129436.0
US_ME,2020-07-17,38.0,1.0,20.0,2850.0,3636.0,115.0,3114.0,132286.0
US_ME,2020-07-18,10.0,2.0,22.0,1433.0,3646.0,117.0,3136.0,133719.0
US_ME,2020-07-19,41.0,0.0,12.0,2421.0,3687.0,117.0,3148.0,136140.0
US_ME,2020-07-20,24.0,0.0,11.0,1743.0,3711.0,117.0,3159.0,137883.0
US_ME,2020-07-21,12.0,1.0,32.0,2966.0,3723.0,118.0,3191.0,140849.0
US_ME,2020-07-22,0.0,0.0,25.0,2736.0,3723.0,118.0,3216.0,143585.0
US_ME,2020-07-23,14.0,0.0,23.0,2569.0,3737.0,118.0,3239.0,146154.0
US_ME,2020-07-24,20.0,0.0,20.0,2885.0,3757.0,118.0,3259.0,149039.0
US_ME,2020-07-25,33.0,1.0,22.0,2665.0,3790.0,119.0,3281.0,151704.0
US_ME,2020-07-26,24.0,0.0,3.0,1899.0,3814.0,119.0,3284.0,153603.0
US_ME,2020-07-27,18.0,0.0,8.0,2063.0,3832.0,119.0,3292.0,155666.0
US_ME,2020-07-28,6.0,2.0,27.0,1622.0,3838.0,121.0,3319.0,157288.0
US_ME,2020-07-29,28.0,0.0,17.0,2891.0,3866.0,121.0,3336.0,160179.0
US_ME,2020-07-30,22.0,1.0,9.0,2663.0,3888.0,122.0,3345.0,162842.0
US_ME,2020-07-31,24.0,1.0,16.0,2298.0,3912.0,123.0,3361.0,165140.0
US_ME,2020-08-01,25.0,0.0,16.0,2471.0,3937.0,123.0,3377.0,167611.0
US_ME,2020-08-02,21.0,0.0,10.0,2271.0,3958.0,123.0,3387.0,169882.0
US_ME,2020-08-03,12.0,1.0,9.0,2012.0,3970.0,124.0,3396.0,171894.0
US_ME,2020-08-04,5.0,-1.0,28.0,1577.0,3975.0,123.0,3424.0,173471.0
US_ME,2020-08-05,17.0,1.0,32.0,2424.0,3992.0,124.0,3456.0,175895.0
US_ME,2020-08-06,5.0,0.0,19.0,2564.0,3997.0,124.0,3475.0,178459.0
US_ME,2020-08-07,17.0,0.0,4.0,2706.0,4014.0,124.0,3479.0,181165.0
US_ME,2020-08-08,12.0,1.0,25.0,2573.0,4026.0,125.0,3504.0,183738.0
US_ME,2020-08-09,16.0,0.0,8.0,2483.0,4042.0,125.0,3512.0,186221.0
US_ME,2020-08-10,7.0,0.0,25.0,1850.0,4049.0,125.0,3537.0,188071.0
US_ME,2020-08-11,1.0,1.0,23.0,1519.0,4050.0,126.0,3560.0,189590.0
US_ME,2020-08-12,20.0,0.0,19.0,5324.0,4070.0,126.0,3579.0,194914.0
US_ME,2020-08-13,19.0,0.0,13.0,3062.0,4089.0,126.0,3592.0,197976.0
US_ME,2020-08-14,26.0,0.0,12.0,2669.0,4115.0,126.0,3604.0,200645.0
US_ME,2020-08-15,29.0,1.0,12.0,2211.0,4144.0,127.0,3616.0,202856.0
US_ME,2020-08-16,24.0,0.0,8.0,2768.0,4168.0,127.0,3624.0,205624.0
US_ME,2020-08-17,29.0,0.0,14.0,2218.0,4197.0,127.0,3638.0,207842.0
US_ME,2020-08-18,16.0,0.0,11.0,1692.0,4213.0,127.0,3649.0,209534.0
US_ME,2020-08-19,21.0,0.0,13.0,2816.0,4234.0,127.0,3662.0,212350.0
US_ME,2020-08-20,19.0,1.0,17.0,2661.0,4253.0,128.0,3679.0,215011.0
US_ME,2020-08-21,32.0,1.0,19.0,3558.0,4285.0,129.0,3698.0,218569.0
US_ME,2020-08-22,32.0,1.0,20.0,3790.0,4317.0,130.0,3718.0,222359.0
US_ME,2020-08-23,18.0,1.0,16.0,3880.0,4335.0,131.0,3734.0,226239.0
US_ME,2020-08-24,21.0,0.0,28.0,3085.0,4356.0,131.0,3762.0,229324.0
US_ME,2020-08-25,12.0,0.0,22.0,2432.0,4368.0,131.0,3784.0,231756.0
US_ME,2020-08-26,21.0,1.0,34.0,4533.0,4389.0,132.0,3818.0,236289.0
US_ME,2020-08-27,25.0,0.0,29.0,3780.0,4414.0,132.0,3847.0,240069.0
US_ME,2020-08-28,22.0,0.0,40.0,5123.0,4436.0,132.0,3887.0,245192.0
US_ME,2020-08-29,53.0,0.0,12.0,4067.0,4489.0,132.0,3899.0,249259.0
US_ME,2020-08-30,23.0,0.0,11.0,4211.0,4512.0,132.0,3910.0,253470.0
US_ME,2020-08-31,14.0,0.0,13.0,3199.0,4526.0,132.0,3923.0,256669.0
US_ME,2020-09-01,22.0,0.0,22.0,5571.0,4548.0,132.0,3945.0,262240.0
US_ME,2020-09-02,19.0,1.0,33.0,4190.0,4567.0,133.0,3978.0,266430.0
US_ME,2020-09-03,50.0,0.0,10.0,7906.0,4617.0,133.0,3988.0,274336.0
US_ME,2020-09-04,15.0,1.0,18.0,5397.0,4632.0,134.0,4006.0,279733.0
US_ME,2020-09-05,35.0,0.0,31.0,5227.0,4667.0,134.0,4037.0,284960.0
US_ME,2020-09-06,15.0,0.0,12.0,4760.0,4682.0,134.0,4049.0,289720.0
US_ME,2020-09-07,19.0,0.0,27.0,3231.0,4701.0,134.0,4076.0,292951.0
US_ME,2020-09-08,12.0,0.0,10.0,2626.0,4713.0,134.0,4086.0,295577.0
US_ME,2020-09-09,21.0,0.0,49.0,6775.0,4734.0,134.0,4135.0,302352.0
US_ME,2020-09-10,26.0,0.0,18.0,4118.0,4760.0,134.0,4153.0,306470.0
US_ME,2020-09-11,32.0,0.0,38.0,5979.0,4792.0,134.0,4191.0,312449.0
US_ME,2020-09-12,42.0,1.0,20.0,4884.0,4834.0,135.0,4211.0,317333.0
US_ME,2020-09-13,29.0,1.0,15.0,5049.0,4863.0,136.0,4226.0,322382.0
US_ME,2020-09-14,40.0,0.0,11.0,3542.0,4903.0,136.0,4237.0,325924.0
US_ME,2020-09-15,15.0,1.0,43.0,2534.0,4918.0,137.0,4280.0,328458.0
US_ME,2020-09-16,23.0,1.0,27.0,5524.0,4941.0,138.0,4307.0,333982.0
US_ME,2020-09-17,21.0,0.0,10.0,9174.0,4962.0,138.0,4317.0,343156.0
US_ME,2020-09-18,43.0,0.0,18.0,12873.0,5005.0,138.0,4335.0,356029.0
US_ME,2020-09-19,30.0,1.0,11.0,7334.0,5035.0,139.0,4346.0,363363.0
US_ME,2020-09-20,44.0,0.0,18.0,7859.0,5079.0,139.0,4364.0,371222.0
US_ME,2020-09-21,27.0,1.0,20.0,2759.0,5106.0,140.0,4384.0,373981.0
US_ME,2020-09-22,40.0,0.0,23.0,3281.0,5146.0,140.0,4407.0,377262.0
US_ME,2020-09-23,25.0,0.0,38.0,5712.0,5171.0,140.0,4445.0,382974.0
US_ME,2020-09-24,44.0,0.0,33.0,7990.0,5215.0,140.0,4478.0,390964.0
US_ME,2020-09-25,20.0,0.0,29.0,6323.0,5235.0,140.0,4507.0,397287.0
US_ME,2020-09-26,25.0,0.0,31.0,6314.0,5260.0,140.0,4538.0,403601.0
US_ME,2020-09-27,28.0,0.0,29.0,8326.0,5288.0,140.0,4567.0,411927.0
US_ME,2020-09-28,12.0,0.0,32.0,2143.0,5300.0,140.0,4599.0,414070.0
US_ME,2020-09-29,37.0,1.0,30.0,4559.0,5337.0,141.0,4629.0,418629.0
US_ME,2020-09-30,54.0,0.0,49.0,6962.0,5391.0,141.0,4678.0,425591.0
US_ME,2020-10-01,40.0,1.0,26.0,7194.0,5431.0,142.0,4704.0,432785.0
US_ME,2020-10-02,37.0,0.0,37.0,6783.0,5468.0,142.0,4741.0,439568.0
US_ME,2020-10-03,18.0,0.0,22.0,5025.0,5486.0,142.0,4763.0,444593.0
US_ME,2020-10-04,33.0,0.0,19.0,7934.0,5519.0,142.0,4782.0,452527.0
US_ME,2020-10-05,26.0,0.0,25.0,4236.0,5545.0,142.0,4807.0,456763.0
US_ME,2020-10-06,20.0,0.0,32.0,2478.0,5565.0,142.0,4839.0,459241.0
US_ME,2020-10-07,39.0,0.0,41.0,6419.0,5604.0,142.0,4880.0,465660.0
US_ME,2020-10-08,35.0,0.0,20.0,6735.0,5639.0,142.0,4900.0,472395.0
US_ME,2020-10-09,27.0,1.0,33.0,8103.0,5666.0,143.0,4933.0,480498.0
US_ME,2020-10-10,30.0,0.0,18.0,5886.0,5696.0,143.0,4951.0,486384.0
US_ME,2020-10-11,27.0,0.0,19.0,7774.0,5723.0,143.0,4970.0,494158.0
US_ME,2020-10-12,29.0,0.0,28.0,5543.0,5752.0,143.0,4998.0,499701.0
US_ME,2020-10-13,28.0,0.0,8.0,3139.0,5780.0,143.0,5006.0,502840.0
US_ME,2020-10-14,36.0,0.0,46.0,6001.0,5816.0,143.0,5052.0,508841.0
US_ME,2020-10-15,20.0,1.0,18.0,5405.0,5836.0,144.0,5070.0,514246.0
US_ME,2020-10-16,29.0,1.0,29.0,7509.0,5865.0,145.0,5099.0,521755.0
US_ME,2020-10-17,48.0,1.0,13.0,5779.0,5913.0,146.0,5112.0,527534.0
US_ME,2020-10-18,26.0,0.0,33.0,6650.0,5939.0,146.0,5145.0,534184.0
US_ME,2020-10-19,23.0,0.0,30.0,3244.0,5962.0,146.0,5175.0,537428.0
US_ME,2020-10-20,27.0,0.0,31.0,4549.0,5989.0,146.0,5206.0,541977.0
US_ME,2020-10-21,38.0,0.0,38.0,6441.0,6027.0,146.0,5244.0,548418.0
US_ME,2020-10-22,37.0,0.0,25.0,6451.0,6064.0,146.0,5269.0,554869.0
US_ME,2020-10-23,31.0,0.0,38.0,6855.0,6095.0,146.0,5307.0,561724.0
US_ME,2020-10-24,42.0,0.0,10.0,6367.0,6137.0,146.0,5317.0,568091.0
US_ME,2020-10-25,64.0,0.0,17.0,5498.0,6201.0,146.0,5334.0,573589.0
US_ME,2020-10-26,53.0,0.0,29.0,2531.0,6254.0,146.0,5363.0,576120.0
US_ME,2020-10-27,57.0,0.0,36.0,6725.0,6311.0,146.0,5399.0,582845.0
US_ME,2020-10-28,76.0,0.0,42.0,7429.0,6387.0,146.0,5441.0,590274.0
US_ME,2020-10-29,80.0,0.0,21.0,8550.0,6467.0,146.0,5462.0,598824.0
US_ME,2020-10-30,103.0,0.0,33.0,11400.0,6570.0,146.0,5495.0,610224.0
US_ME,2020-10-31,98.0,1.0,22.0,9480.0,6668.0,147.0,5517.0,619704.0
US_ME,2020-11-01,47.0,0.0,37.0,356.0,6715.0,147.0,5554.0,620060.0
US_ME,2020-11-02,84.0,1.0,34.0,11008.0,6799.0,148.0,5588.0,631068.0
US_ME,2020-11-03,127.0,0.0,44.0,3352.0,6926.0,148.0,5632.0,634420.0
US_ME,2020-11-04,151.0,2.0,54.0,9303.0,7077.0,150.0,5686.0,643723.0
US_ME,2020-11-05,183.0,0.0,65.0,10507.0,7260.0,150.0,5751.0,654230.0
US_ME,2020-11-06,184.0,0.0,79.0,8122.0,7444.0,150.0,5830.0,662352.0
US_ME,2020-11-07,159.0,2.0,76.0,10002.0,7603.0,152.0,5906.0,672354.0
US_ME,2020-11-08,90.0,0.0,29.0,8010.0,7693.0,152.0,5935.0,680364.0
US_ME,2020-11-09,195.0,1.0,101.0,4132.0,7888.0,153.0,6036.0,684496.0
US_ME,2020-11-10,172.0,3.0,64.0,5832.0,8060.0,156.0,6100.0,690328.0
US_ME,2020-11-11,142.0,2.0,126.0,9238.0,8202.0,158.0,6226.0,699566.0
US_ME,2020-11-12,193.0,1.0,66.0,10887.0,8395.0,159.0,6292.0,710453.0
US_ME,2020-11-13,244.0,3.0,136.0,8690.0,8639.0,162.0,6428.0,719143.0
US_ME,2020-11-14,152.0,1.0,169.0,10445.0,8791.0,163.0,6597.0,729588.0
US_ME,2020-11-15,153.0,2.0,84.0,8546.0,8944.0,165.0,6681.0,738134.0
US_ME,2020-11-16,173.0,0.0,149.0,2505.0,9117.0,165.0,6830.0,740639.0
US_ME,2020-11-17,246.0,1.0,195.0,8422.0,9363.0,166.0,7025.0,749061.0
US_ME,2020-11-18,156.0,4.0,204.0,10307.0,9519.0,170.0,7229.0,759368.0
US_ME,2020-11-19,215.0,1.0,174.0,12745.0,9734.0,171.0,7403.0,772113.0
US_ME,2020-11-20,224.0,2.0,187.0,7065.0,9958.0,173.0,7590.0,779178.0
US_ME,2020-11-21,165.0,1.0,123.0,11909.0,10123.0,174.0,7713.0,791087.0
US_ME,2020-11-22,236.0,2.0,78.0,9733.0,10359.0,176.0,7791.0,800820.0
US_ME,2020-11-23,185.0,1.0,195.0,7719.0,10544.0,177.0,7986.0,808539.0
US_ME,2020-11-24,255.0,12.0,246.0,7940.0,10799.0,189.0,8232.0,816479.0
US_ME,2020-11-25,228.0,1.0,360.0,7310.0,11027.0,190.0,8592.0,823789.0
US_ME,2020-11-26,238.0,0.0,199.0,13405.0,11265.0,190.0,8791.0,837194.0
US_ME,2020-11-27,0.0,0.0,9.0,7823.0,11265.0,190.0,8800.0,845017.0
US_ME,2020-11-28,23.0,1.0,22.0,3190.0,11288.0,191.0,8822.0,848207.0
US_ME,2020-11-29,220.0,0.0,130.0,6033.0,11508.0,191.0,8952.0,854240.0
US_ME,2020-11-30,249.0,3.0,146.0,4679.0,11757.0,194.0,9098.0,858919.0
US_ME,2020-12-01,219.0,20.0,266.0,4206.0,11976.0,214.0,9364.0,863125.0
US_ME,2020-12-02,232.0,4.0,200.0,10559.0,12208.0,218.0,9564.0,873684.0
US_ME,2020-12-03,346.0,2.0,169.0,9235.0,12554.0,220.0,9733.0,882919.0
US_ME,2020-12-04,290.0,4.0,144.0,11599.0,12844.0,224.0,9877.0,894518.0
US_ME,2020-12-05,283.0,3.0,116.0,8615.0,13127.0,227.0,9993.0,903133.0
US_ME,2020-12-06,221.0,0.0,87.0,8710.0,13348.0,227.0,10080.0,911843.0
US_ME,2020-12-07,427.0,0.0,66.0,4970.0,13775.0,227.0,10146.0,916813.0
US_ME,2020-12-08,274.0,12.0,101.0,5777.0,14049.0,239.0,10247.0,922590.0
US_ME,2020-12-09,405.0,7.0,91.0,8462.0,14454.0,246.0,10338.0,931052.0
US_ME,2020-12-10,407.0,0.0,56.0,10138.0,14861.0,246.0,10394.0,941190.0
US_ME,2020-12-11,345.0,4.0,50.0,10210.0,15206.0,250.0,10444.0,951400.0
US_ME,2020-12-12,414.0,7.0,33.0,8584.0,15620.0,257.0,10477.0,959984.0
US_ME,2020-12-13,303.0,0.0,14.0,7163.0,15923.0,257.0,10491.0,967147.0
US_ME,2020-12-14,426.0,2.0,57.0,5251.0,16349.0,259.0,10548.0,972398.0
US_ME,2020-12-15,411.0,6.0,66.0,5623.0,16760.0,265.0,10614.0,978021.0
US_ME,2020-12-16,551.0,2.0,36.0,8432.0,17311.0,267.0,10650.0,986453.0
US_ME,2020-12-17,590.0,9.0,38.0,7786.0,17901.0,276.0,10688.0,994239.0
US_ME,2020-12-18,436.0,5.0,56.0,9120.0,18337.0,281.0,10744.0,1003359.0
US_ME,2020-12-19,402.0,11.0,22.0,6869.0,18739.0,292.0,10766.0,1010228.0
US_ME,2020-12-20,207.0,0.0,28.0,7288.0,18946.0,292.0,10794.0,1017516.0
US_ME,2020-12-21,339.0,1.0,43.0,3341.0,19285.0,293.0,10837.0,1020857.0
US_ME,2020-12-22,458.0,10.0,47.0,6652.0,19743.0,303.0,10884.0,1027509.0
